language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen	SatisfiedCorrelations
Vietnamese_2.8	1861323	SVO	A_DN	1	2	1	6.731	2.065	7
Vietnamese_2.8	2094776	SVO	A_DN	1	2	1	6.738	2.029	7
Vietnamese_2.8	3347651	SVO	A_DN	1	2	1	6.74	2.025	7
Vietnamese_2.8	4357441	SVO	A_DN	1	2	1	6.753	2.082	6
Vietnamese_2.8	5201423	SVO	A_DN	1	2	1	6.731	2.064	6
Vietnamese_2.8	5400514	SVO	A_DN	1	2	1	6.746	2.287	6
Vietnamese_2.8	5712942	SVO	A_DN	1	2	1	6.731	2.066	6
Vietnamese_2.8	6643143	SVO	A_DN	1	2	1	6.771	2.075	7
Vietnamese_2.8	7485519	SVO	A_DN	1	2	1	6.775	2.056	7
Welsh_2.8	1298089	OSV	ADN_	2	1	3	6.253	1.923	8
Welsh_2.8	1826854	OSV	ADN_	2	1	3	6.258	1.924	8
Welsh_2.8	3659715	SVO	A_ND	2	1	1	6.285	2.334	8
Welsh_2.8	4618099	OSV	ADN_	2	1	3	6.27	2.015	8
Welsh_2.8	6441146	OSV	ADN_	2	1	3	6.284	2.273	8
Welsh_2.8	6947463	SVO	AN_D	1	1	2	6.247	1.951	8
Welsh_2.8	7475927	OSV	ADN_	2	1	3	6.311	1.931	8
Welsh_2.8	788285	SVO	AN_D	1	1	2	6.247	1.951	8
Welsh_2.8	873337	OSV	ADN_	2	1	3	6.267	2.012	8
Welsh_2.8	9813312	SVO	A_ND	2	1	1	6.285	2.354	8
Western_Armenian_2.8	1644455	SVO	AN_D	1	1	2	7.959	2.341	8
Western_Armenian_2.8	1840427	OSV	A_DN	1	2	1	7.944	2.566	6
Western_Armenian_2.8	2495898	OSV	AND_	1	2	3	7.961	3.945	8
Western_Armenian_2.8	2780055	OSV	AND_	1	2	3	7.937	2.354	8
Western_Armenian_2.8	3192090	SVO	AND_	1	2	3	7.938	2.327	8
Western_Armenian_2.8	4847767	SVO	AN_D	1	1	2	7.959	2.326	8
Western_Armenian_2.8	5621062	OSV	AND_	1	2	3	7.929	2.778	8
Western_Armenian_2.8	570622	SVO	AND_	1	2	3	7.935	2.413	8
Western_Armenian_2.8	7224585	SVO	AND_	1	2	3	7.942	2.325	8
Western_Armenian_2.8	850950	OSV	A_DN	1	2	1	7.932	2.56	6
Wolof_2.8	1368920	SVO	NAD_	1	3	2	5.98	2.23	8
Wolof_2.8	3918048	SVO	AND_	1	2	3	5.968	2.227	8
Wolof_2.8	400210	OSV	NA_D	1	2	1	6.074	2.655	5
Wolof_2.8	431837	SVO	NAD_	1	3	2	6.019	2.303	8
Wolof_2.8	4532707	SVO	AND_	1	2	3	6.042	2.254	7
Wolof_2.8	5158869	SVO	AND_	1	2	3	5.963	2.165	8
Wolof_2.8	523563	SVO	AND_	1	2	3	5.971	2.189	8
Wolof_2.8	6725584	SVO	NDA_	2	3	1	6.029	2.192	7
Wolof_2.8	8176349	OSV	NAD_	1	3	2	6.07	2.161	8
Wolof_2.8	8729757	SVO	AND_	1	2	3	5.96	2.344	8
