language	ID	basic	np	Dist_D	Dist_N	Dist_A	Surprisal2	DepLen
Western_Armenian_2.8	55115	SVO	AND_	1	2	3	7.909	2.52
Western_Armenian_2.8	874538	SVO	AD_N	1	1	2	7.929	2.592
Western_Armenian_2.8	9207277	SVO	AND_	1	2	3	7.85	3.02
Western_Armenian_2.8	9786466	SVO	AD_N	1	1	2	7.898	2.502
Wolof_2.8	152870	SVO	A_ND	2	1	1	5.931	3.433
Wolof_2.8	2209152	SVO	NDA_	2	3	1	5.939	2.442
Wolof_2.8	2425527	SVO	NDA_	2	3	1	5.865	2.558
Wolof_2.8	2976864	SVO	NDA_	2	3	1	5.938	2.448
Wolof_2.8	4379666	SVO	A_DN	1	2	1	5.814	2.864
Wolof_2.8	4654773	SVO	NDA_	2	3	1	5.91	2.86
Wolof_2.8	5303605	SVO	A_DN	1	2	1	5.918	3.095
Wolof_2.8	5798362	SVO	NDA_	2	3	1	5.925	2.408
Wolof_2.8	6544475	SVO	NDA_	2	3	1	5.939	2.444
Wolof_2.8	8645844	SVO	NAD_	1	3	2	5.886	3.603
Wolof_2.8	8967419	SVO	NDA_	2	3	1	5.963	2.486
